対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
富山,2026/01/01 00:00:00,富山県,男,60代,会社員,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,4,,１０回目以上,,,"宿でのんびり過ごす, 温泉や露天風呂",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 宿泊施設のウェブサイト, 口コミ（友人・恋人）, 観光展・物産展",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,ない,,,"3,000円以上 5,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",,,"1,000円以上 3,000円未満",砺波チューリップ公園,食べていない,食べていない,食べていない,食べていない,3,4,3,3,3,,,理解しやすい,特になし,特になし,特になし,6,富山県在住,魅力度向上,富山市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,山梨県,女,30代,公務員,4: 1000〜2000万円,,3泊,石川県,,2泊,,朝食のみ,,朝食のみ,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,３回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, アウトドア（海水浴、釣り、登山など）, スキー・スノボ・マリンスポーツ, 友人・親戚を訪ねる",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Instagram, 新聞特集記事, 旅行会社のパンフレット",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,ない,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",,,使わない,雨晴海岸,食べていない,持ち帰り（道の駅・スーパーなど）,ブリ,ブリ,5,3,3,4,5,,,,,,,9,来年もまた行きたい,,高岡市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,東京都,女,30代,会社員,4: 1000〜2000万円,,2泊,石川県,,1泊,,食事なし（素泊まり）,,,,,,,新幹線,0,0,1,0,0,0,0,レンタカー,0,0,0,0,4,,１回目,,,"地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光, 文化施設の見学・体験（美術館・博物館など）, 友人・親戚を訪ねる",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, Facebook, YOUTUBE, 口コミ（友人・恋人）, 観光展・物産展",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,ない,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満",使わない,,,"1,000円以上 3,000円未満","新湊大橋, 新湊きっときと市場, 高岡大仏, 富山県美術館, 富山市ガラス美術館, 富山城, 富岩運河環水公園",居酒屋・レストラン（地元）,持ち帰り（道の駅・スーパーなど）,"ブリ, シロエビ, 甘エビ, ホタルイカ","ブリ, 甘エビ",5,5,3,5,5,,,期待通りの食の美味しさだった為。また富山市内から見えた立山連峰が非常に綺麗で感動したため。,特にありませんが、レンタカー無し旅だと自由度が少ない旅になりそうだなと思いました。,寒ぶりの刺身,富岩運河環水公園。スターバックスの珈琲を飲みながら立山連峰を眺める時間がとても幸せでした。,10,機会があれば行きたい,富山駅周辺の観光スポットが少ないなと思いました。環水公園、富山県美術館、図書館、富山城に加えて、新しい観光名所ができることを期待します。富山駅周辺のお土産が買える場所は沢山あって便利でした。,富山市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,富山県,男,60代,パート・アルバイト,2: 300〜599万円,,1泊,石川県,,1泊,,夕・朝２食付き,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,2,,１０回目以上,,,"宿でのんびり過ごす, 温泉や露天風呂, 買い物（アウトレットなど）",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（家族）, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,"1,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満",,,"3,000円以上 5,000円未満",雨晴海岸,専門店,食べていない,"ブリ, 紅ズワイガニ, 牡蠣",ブリ,4,4,3,3,4,,,露天風呂、食事,無し,刺身,無し,8,富山県在住,特に無し,射水市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,神奈川県,女,20代,学生,1: 300万円未満,,1泊,岐阜県,,1泊,,食事なし（素泊まり）,,,,,,,旅行会社ツアーバス,0,0,0,0,0,1,0,旅行会社ツアーバス,0,0,0,0,5,,１回目,,,"地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光, 自己成長のために、新しいこと・初めてのことを体験する",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, まとめサイト, 口コミ（同僚・同級生）",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ある,"群馬県, 京都府, 熊本県",,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",,,"1,000円以上 3,000円未満","黒部ダム, 立山黒部アルペンルート, 富山城",居酒屋・レストラン（地元）,食べていない,"ブリ, シロエビ, ゲンゲ, バイガイ","ブリ, シロエビ, バイガイ",5,5,5,5,5,,,便利で目当ての料理や観光地に行きやすい,,鰤,黒部立山,8,機会があれば行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,岡山県,男,70代,経営者・役員,2: 300〜599万円,,1泊,岐阜県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,１回目,,,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 旅行ガイドブック",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,ない,,,"40,000円以上 50,000円未満","5,000円以上 10,000円未満","30,000円以上 40,000円未満",,,"5,000円以上 10,000円未満",立山黒部アルペンルート,食べていない,食べていない,食べていない,ブリ,4,4,4,4,4,,,親切,雪が降る,景色が美しい,黒部,10,来年もまた行きたい,富山県の美味しいものを知りたい,氷見市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,富山県,男,60代,会社員,3: 600〜1000万円,,1泊,石川県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,１０回目以上,,,"宿でのんびり過ごす, 温泉や露天風呂",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"20,000円以上 30,000円未満","30,000円以上 40,000円未満","30,000円以上 40,000円未満",,,使わない,五箇山,食べていない,食べていない,ブリ,ブリ,4,4,3,3,3,,,,,,,5,機会があれば行きたい,,南砺市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,岐阜県,女,20代,医師,4: 1000〜2000万円,,2泊,岐阜県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,使ってない,,２回目,,,"宿でのんびり過ごす, 花見や紅葉などの自然鑑賞",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 口コミ（家族）",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,使わない,"1,000円以上 3,000円未満","40,000円以上 50,000円未満",,,"1,000円未満",雨晴海岸,食べていない,食べていない,ブリ,ブリ,4,5,3,3,4,,,,,,,6,機会があれば行きたい,,高岡市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,長野県,男,50代,会社員,6: 無回答,,2泊,富山県以外には宿泊しない,,2泊,,朝食のみ,,夕・朝２食付き,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,３回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 旅行ガイドブック",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,ある,"福島県, 栃木県, 群馬県, 静岡県, 愛知県, 三重県",,"40,000円以上 50,000円未満","10,000円以上 20,000円未満","30,000円以上 40,000円未満",,,"3,000円以上 5,000円未満",射水神社,回転寿司店（チェーン店）,食べていない,甘エビ,バイガイ,4,3,3,3,4,,,特に不満はありません。 今回は陸地の旅館に泊まりましたが、せっかくなので海の見える旅館に泊まりたかだったが良いところがなかった。,特にありません。,富山なのでやはり海の幸です。,特にありません。,7,機会があれば行きたい,富山は人口減少が続いているとお聞きしました。 特に不満はありませんが、特別行きたい観光地がないところ。 交通の便はいつも空いていて良いです。,富山市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,滋賀県,女,60代,パート・アルバイト,1: 300万円未満,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,４回目,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, 宿泊施設のウェブサイト, 宿泊予約Webサイト, 前回大変好評だったから",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,ない,,,"3,000円以上 5,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,"1,000円以上 3,000円未満",富山県立美術館,食べていない,持ち帰り（道の駅・スーパーなど）,"ホタルイカ, ゲンゲ","ホタルイカ, ゲンゲ",5,5,4,4,4,,,温泉、新鮮魚介、美術館、立山の景色、日本海の自然、全て良かったです,今のところありません,新鮮な食べ物です,立山連峰が大変雄大で、素晴らしかったです,10,来年もまた行きたい,新鮮な魚介類、温泉、立山連峰に癒されます。加えて旅館の人や施設の方々も温かく迎えて下さり、大変満足です。 次回、寒鰤の季節に行きたいですが、雪が心配です。,氷見市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,富山県,女,20代,パート・アルバイト,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,３回目,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"30,000円以上 40,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",,,"20,000円以上 30,000円未満",五箇山,専門店,専門店,"ブリ, 紅ズワイガニ, ホタルイカ",紅ズワイガニ,5,5,5,5,5,,,,,,,9,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,北海道,男,70代,定年退職,2: 300〜599万円,,2泊,富山県以外には宿泊しない,,2泊,,食事なし（素泊まり）,,食事なし（素泊まり）,,,,,飛行機,0,0,0,0,1,0,0,"タクシー, 在来線・私鉄・路面電車",1,0,0,0,4,,３回目,,,"宿でのんびり過ごす, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","30,000円以上 40,000円未満","20,000円以上 30,000円未満",,,"10,000円以上 20,000円未満",富山駅前きときと市場,食べていない,食べていない,食べていない,食べていない,4,5,3,3,4,,,眺望がいい,,正月会席,,10,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,富山県,女,60代,会社員,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,"自家用車, 在来線・私鉄・路面電車",0,0,0,0,4,,４回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"以前にも宿泊しているので, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ない,,,使わない,"1,000円以上 3,000円未満","20,000円以上 30,000円未満",,,使わない,"雨晴海岸,",食べていない,食べていない,"ブリ, 紅ズワイガニ, 甘エビ",ブリ,5,5,3,4,4,,,料理、お酒が美味しい,特になし,寒ぶりが美味しい,海岸線からの気嵐が見れた事,8,富山県在住,,高岡市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,石川県,女,40代,会社員,3: 600〜1000万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,１０回目以上,,,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, 口コミ（家族）",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","30,000円以上 40,000円未満",,,"5,000円以上 10,000円未満",ほたるいかミュージアム,回転寿司店（チェーン店）,駅（売店・自販機など）,紅ズワイガニ,紅ズワイガニ,4,4,4,4,4,,,,,,,5,機会があれば行きたい,,南砺市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,石川県,男,50代,経営者・役員,5: 2000万円以上,,1泊,石川県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１０回目以上,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, テレビ番組",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"3,000円以上 5,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",,,"1,000円以上 3,000円未満",五箇山,回転寿司店（地元）,回転寿司店（地元）,紅ズワイガニ,紅ズワイガニ,4,4,4,4,4,,,,,,,4,機会があれば行きたい,,砺波市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,富山県,女,40代,パート・アルバイト,2: 300〜599万円,,1泊,福井県,,1泊,,夕・朝２食付き,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,5,,５回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ある,"新潟県, 長野県",,"10,000円以上 20,000円未満","30,000円以上 40,000円未満","50,000円以上 100,000円未満",,,"20,000円以上 30,000円未満",訪問の予定はない,食べていない,食べていない,"ブリ, 甘エビ",甘エビ,3,3,3,3,3,,,特別感動するような事がなかった。,特にありません,お刺身,ありません,4,富山県在住,もう少し観光に力を入れて頑張ってほしい,富山市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,富山県,女,50代,会社員,4: 1000〜2000万円,,1泊,長野県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,３回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 口コミ（友人・恋人）, 口コミ（同僚・同級生）",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"1,000円以上 3,000円未満","1,000円未満","100,000円以上 ",,,"1,000円以上 3,000円未満",宇奈月温泉,食べていない,食べていない,"ブリ, ホタルイカ","ブリ, 甘エビ",4,4,4,4,4,,,,,ぶり,,9,富山県在住,,黒部市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,大阪府,男,40代,会社員,3: 600〜1000万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,新幹線,0,0,1,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,3,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 口コミ（友人・恋人）",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"40,000円以上 50,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",,,使わない,宇奈月温泉,専門店,持ち帰り（道の駅・スーパーなど）,"ブリ, 甘エビ",ブリ,5,4,4,3,4,,,とにかく刺身が上手い,電車の待ち時間,ブリ,宇奈月の駅前,10,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,兵庫県,女,30代,会社員,6: 無回答,,1泊,富山県以外には宿泊しない,,1泊,,朝食のみ,,,,,,,旅行会社ツアーバス,0,0,0,0,0,1,0,旅行会社ツアーバス,0,0,0,0,4,,１回目,,,"名所、旧跡、寺社仏閣の観光, 初日の出を見る",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, 旅行会社のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,ない,,,"5,000円以上 10,000円未満","1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,使わない,"雨晴海岸, 国宝 高岡山瑞龍寺",食べていない,食べていない,"ブリ, シロエビ, 甘エビ",ブリ,4,4,3,4,4,,,,,,,8,機会があれば行きたい,,高岡市,,,,,,,,,,,,,,
富山,2026/01/01 00:00:00,福岡県,男,40代,会社員,3: 600〜1000万円,,4泊以上,滋賀、長野、群馬、京都、島根,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,５回目,,,ドライブ・ツーリング,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"宿泊施設のウェブサイト, テレビ番組",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,使わない,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,"1,000円以上 3,000円未満","五箇山, 立山黒部アルペンルート, 砺波チューリップ公園",食べていない,食べていない,食べていない,食べていない,4,5,4,4,5,,,あまり雪がなかった,,蕎麦,善光寺,10,来年もまた行きたい,雪,富山市,,,,,,,,,,,,,,
